gene_id       	 n_called	 pct_UM               	 pct_gbM             	 pct_teM
CUFF_NC.10473 	      533	  95.49718574108817   	  3.9399624765478425 	   0.5628517823639775
CUFF_NC.329   	      533	  96.06003752345215   	  3.9399624765478425 	   0.0
CUFF_NC.8497  	      533	  96.06003752345215   	  3.9399624765478425 	   0.0
CUFF_NC.6368  	      533	  95.30956848030019   	  3.9399624765478425 	   0.7504690431519699
CUFF_NC.1752  	      533	  95.30956848030019   	  3.9399624765478425 	   0.7504690431519699
CUFF_NC.3047  	      533	  69.60600375234522   	  3.9399624765478425 	  26.454033771106943
CUFF_NC.8004  	      533	  95.87242026266416   	  3.9399624765478425 	   0.18761726078799248
CUFF_NC.10576 	      533	  96.06003752345215   	  3.9399624765478425 	   0.0
CUFF_NC.8088  	      533	  77.4859287054409    	  3.9399624765478425 	  18.574108818011258
CUFF_NC.8552  	      533	  96.06003752345215   	  3.9399624765478425 	   0.0
CUFF_NC.5543  	      533	  95.49718574108817   	  3.9399624765478425 	   0.5628517823639775
CUFF_NC.10292 	      533	  90.0562851782364    	  3.9399624765478425 	   6.0037523452157595
CUFF_NC.10394 	      533	  72.42026266416511   	  3.9399624765478425 	  23.639774859287055
CUFF_NC.493   	      533	  96.06003752345215   	  3.9399624765478425 	   0.0
CUFF_NC.9608  	      533	  96.06003752345215   	  3.9399624765478425 	   0.0
CUFF_NC.5858  	      533	  89.6810506566604    	  3.9399624765478425 	   6.378986866791744
CUFF_NC.3665  	      533	  96.06003752345215   	  3.9399624765478425 	   0.0
CUFF_NC.7262  	      533	  96.06003752345215   	  3.9399624765478425 	   0.0
CUFF_NC.706   	      533	  96.06003752345215   	  3.9399624765478425 	   0.0
CUFF_NC.2446  	      533	  96.06003752345215   	  3.9399624765478425 	   0.0
CUFF_NC.4978  	      533	  95.87242026266416   	  3.9399624765478425 	   0.18761726078799248
CUFF_NC.421   	      533	  95.87242026266416   	  3.9399624765478425 	   0.18761726078799248
CUFF_NC.8117  	      359	  91.36490250696379   	  3.8997214484679668 	   4.735376044568245
CUFF_NC.6438  	      523	  64.62715105162525   	  3.824091778202677  	  31.54875717017208
CUFF_NC.1213  	      525	  95.61904761904762   	  3.8095238095238098 	   0.5714285714285714
CUFF_NC.7435  	      531	  77.40112994350282   	  3.766478342749529  	  18.832391713747647
CUFF_NC.4618  	      533	  95.87242026266416   	  3.75234521575985   	   0.37523452157598497
CUFF_NC.8870  	      533	  95.68480300187618   	  3.75234521575985   	   0.5628517823639775
CUFF_NC.4411  	      533	  96.24765478424015   	  3.75234521575985   	   0.0
CUFF_NC.9718  	      533	  96.24765478424015   	  3.75234521575985   	   0.0
CUFF_NC.7717  	      533	  96.24765478424015   	  3.75234521575985   	   0.0
CUFF_NC.682   	      533	  96.24765478424015   	  3.75234521575985   	   0.0
CUFF_NC.5189  	      533	  96.24765478424015   	  3.75234521575985   	   0.0
CUFF_NC.10725 	      533	  96.06003752345215   	  3.75234521575985   	   0.18761726078799248
CUFF_NC.10471 	      533	  81.42589118198875   	  3.75234521575985   	  14.821763602251407
CUFF_NC.10913 	      533	  96.24765478424015   	  3.75234521575985   	   0.0
CUFF_NC.11086 	      533	  96.24765478424015   	  3.75234521575985   	   0.0
CUFF_NC.3000  	      533	  96.24765478424015   	  3.75234521575985   	   0.0
CUFF_NC.2882  	      533	  96.24765478424015   	  3.75234521575985   	   0.0
CUFF_NC.9264  	      533	  96.24765478424015   	  3.75234521575985   	   0.0
CUFF_NC.10682 	      533	  96.24765478424015   	  3.75234521575985   	   0.0
CUFF_NC.3405  	      533	  53.283302063789876  	  3.75234521575985   	  42.964352720450286
CUFF_NC.1501  	      533	  93.62101313320825   	  3.75234521575985   	   2.6266416510318953
CUFF_NC.3409  	      533	  95.87242026266416   	  3.75234521575985   	   0.37523452157598497
CUFF_NC.1508  	      533	  58.724202626641656  	  3.75234521575985   	  37.5234521575985
CUFF_NC.1755  	      533	  94.55909943714822   	  3.75234521575985   	   1.6885553470919326
CUFF_NC.9017  	      533	  96.24765478424015   	  3.75234521575985   	   0.0
CUFF_NC.481   	      533	  96.24765478424015   	  3.75234521575985   	   0.0
CUFF_NC.5586  	      533	  96.24765478424015   	  3.75234521575985   	   0.0
CUFF_NC.5442  	      533	  96.24765478424015   	  3.75234521575985   	   0.0
CUFF_NC.10744 	      533	  96.24765478424015   	  3.75234521575985   	   0.0
CUFF_NC.11117 	      533	  95.68480300187618   	  3.75234521575985   	   0.5628517823639775
CUFF_NC.10375 	      533	  96.24765478424015   	  3.75234521575985   	   0.0
CUFF_NC.2642  	      533	  96.24765478424015   	  3.75234521575985   	   0.0
CUFF_NC.10860 	      533	  96.24765478424015   	  3.75234521575985   	   0.0
CUFF_NC.5765  	      533	  96.24765478424015   	  3.75234521575985   	   0.0
CUFF_NC.10302 	      533	  95.87242026266416   	  3.75234521575985   	   0.37523452157598497
CUFF_NC.10782 	      533	  74.48405253283302   	  3.75234521575985   	  21.76360225140713
CUFF_NC.5668  	      533	  54.971857410881796  	  3.75234521575985   	  41.275797373358344
CUFF_NC.2519  	      533	  96.06003752345215   	  3.75234521575985   	   0.18761726078799248
CUFF_NC.4678  	      533	  96.24765478424015   	  3.75234521575985   	   0.0
CUFF_NC.1164  	      533	  92.12007504690432   	  3.75234521575985   	   4.127579737335835
CUFF_NC.4894  	      434	  37.096774193548384  	  3.686635944700461  	  59.21658986175116
CUFF_NC.2057  	      527	  95.2561669829222    	  3.6053130929791273 	   1.1385199240986716
CUFF_NC.1757  	      448	  87.05357142857143   	  3.571428571428571  	   9.375
CUFF_NC.5648  	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.5630  	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.2063  	      533	  96.43527204502814   	  3.564727954971857  	   0.0
